Date : 01.03.2011
Time : 16:5
Indicatrix Azimuth in degree
----------------------------
row\col |     0        5       10       15       20       25       30       35       40       45       50       55       60       65       70       75       80       85       90       95      100      105      110      115      120      125      130      135      140      145      150      155      160      165      170      175      180      185      190      195      200      205      210      215      220      225      230      235      240      245      250      255      260      265      270      275      280      285      290      295      300      305      310      315      320      325      330      335      340      345      350      355      360      365      370      375      380      385      390      395      400      405      410      415      420      425      430      435      440      445      450      455      460      465      470      475      480      485      490      495      500      505      510      515      520      525      530      535      540      545   
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     50   170.845  168.094  168.182  170.940  164.449  142.214  128.753  169.809  166.150  161.904  167.902  170.885  168.950  169.974  170.284  169.948  170.567  172.186  173.096  174.392  173.809  170.200  165.340  162.821  161.865  161.774  162.180  162.165  162.323  162.198  162.229  162.572  162.914  164.210  165.460  167.610  170.274  173.580  177.213    0.311    0.164  161.196  128.534  125.291  126.710  128.533  130.502  131.652  132.934  133.827  134.374  134.823  135.037  135.265  135.378  135.216  135.447  135.173  135.313  135.060  135.184  135.025  134.645  134.800  134.266  134.247  134.320  134.025  134.381  133.835  133.771  133.739  133.776  133.764  133.608  133.890  134.081  134.097  134.311  134.977  135.692  136.556  137.910  139.189  141.339  143.263  145.406  145.630  127.626   88.184   86.398   89.548   93.016   96.565  100.054  102.174  103.776  104.539  105.728  105.703  105.960  105.450  104.662  103.807  102.854  102.589  106.865  123.509    0.000    0.000 
     55   173.261  171.514  172.753  149.004  145.605   42.512  145.909  166.508  171.965  175.304  179.099  178.504  176.717  177.677  177.340  176.789  177.578  177.882  177.905  178.074  176.901  173.727  170.619  167.705  166.139  165.090  165.020  164.969  165.068  165.128  165.499  166.009  166.670  167.715  169.221  171.252  173.584  176.449  179.223    1.616    2.484  176.824  147.198  131.785  128.796  129.560  130.754  131.740  132.990  133.386  134.074  134.748  134.659  135.178  135.425  135.322  135.339  135.236  135.119  135.180  135.244  134.961  134.704  134.722  134.715  134.208  134.652  134.071  133.722  133.710  133.752  133.843  133.588  133.742  133.851  134.131  134.284  134.403  134.810  135.557  136.466  136.831  137.945  139.261  140.710  142.324  141.065  131.649   97.778   85.580   85.651   87.924   91.148   93.982   96.457   98.617  100.361  101.317  102.255  102.466  102.924  102.971  102.303  101.549  100.388   99.333  102.421  117.352    0.000    0.000 
     60   169.351  170.425  169.948  167.598    0.000    0.000    0.000  134.846    0.723    5.021    7.752    2.229    2.998    3.773    1.836    1.750    2.340    1.533    1.279    0.933  179.431  176.801  174.594  172.011  169.849  168.928  168.293  167.824  167.910  168.451  168.838  169.422  170.226  171.432  172.814  174.805  176.866  179.445    1.805    4.304    5.973    4.763  175.369  148.155  134.330  132.153  131.908  132.507  132.937  133.514  134.170  134.235  134.718  135.227  135.102  135.094  135.326  135.323  135.201  135.086  135.149  134.898  134.782  134.896  134.589  134.334  134.622  134.314  133.763  133.315  133.935  133.423  133.600  133.739  134.198  134.366  134.230  134.678  135.180  135.728  136.494  136.990  137.765  138.933  139.238  138.097  130.421  102.570   85.714   82.820   83.970   86.200   88.925   91.270   93.558   95.720   97.307   98.312   99.364   99.811  100.186  100.262  100.130   99.386   97.991   96.899   96.638  103.012  121.643    0.000 
     65   169.380  172.358  169.109  173.734    0.000    0.000    0.000   60.820    9.599   12.963   14.271   10.319   10.007    7.959    7.388    6.936    6.253    5.124    4.539    3.718    2.067  179.952  177.983  175.555  173.706  172.445  171.603  171.236  171.148  171.527  172.159  172.727  173.575  174.772  176.238  178.058    0.101    2.390    4.863    7.232    9.813   10.933    9.593  179.948  154.258  138.526  135.093  133.875  133.419  134.023  134.195  134.281  134.822  135.035  135.227  135.167  135.478  134.917  135.364  135.039  135.143  134.397  134.792  134.003  135.105  134.260  134.686  134.075  133.368  133.683  133.310  132.901  133.182  134.221  134.498  134.209  134.866  135.453  135.413  135.750  135.812  137.414  137.429  136.811  134.458  125.108   97.830   82.317   79.265   79.699   81.512   84.029   86.483   88.735   90.793   92.464   94.431   95.222   96.430   97.022   97.677   97.860   97.853   97.293   96.067   94.431   93.125   94.627  118.019    0.000 
     70   169.392  171.320  170.576  172.585    0.000    0.000   36.357   23.081   16.949   19.548   16.353   15.067   14.965   12.471   11.199   10.663    9.106    7.927    7.133    5.477    4.082    2.395    0.642  178.383  176.956  175.738  174.797  174.516  174.384  174.829  175.111  175.951  177.004  178.314  179.828    1.348    3.546    5.785    8.356   10.926   13.205   15.189   16.687   16.304   13.859  179.188  152.198  140.834  136.637  135.889  135.448  135.406  135.311  135.317  134.829  135.305  135.583  134.916  135.054  134.910  133.845  134.369  135.007  133.813  133.421  134.747  134.649  134.116  133.721  133.886  133.134  131.757  132.775  133.989  134.392  133.817  134.839  135.835  136.066  135.486  135.924  137.097  135.597  128.027  103.071   78.821   72.482   72.265   74.031   76.095   78.666   81.355   83.525   85.988   88.152   89.725   91.686   92.718   93.921   94.613   94.980   95.500   95.518   95.284   94.057   92.408   90.558   89.637  102.021    0.000 
     75   174.664  174.863  167.925  163.956    0.000   49.146   24.579   22.562   23.600   24.542   22.476   20.474   19.918   17.356   15.212   14.249   11.990   10.638    9.592    7.833    6.023    4.683    2.752    1.215  179.994  178.796  178.012  177.650  177.853  178.020  178.605  179.606    0.457    1.714    3.316    4.958    7.338    9.265   12.131   14.475   17.045   19.724   22.345   24.285   26.688   28.306   28.633   27.347   15.413  165.179  142.697  138.645  136.468  135.123  135.835  137.178  134.152  134.137  135.704  133.734  134.580  134.181  133.085  131.800  132.321  132.849  132.500  132.638  134.305  133.380  131.673  129.362  132.168  130.605  131.323  134.121  137.403  140.693  138.410  135.638  137.172   73.649   56.405   60.998   61.915   63.693   64.811   67.661   70.103   73.018   75.670   78.155   80.541   82.788   84.917   86.717   88.499   89.823   91.086   92.008   92.576   92.941   93.297   93.239   92.176   90.366   88.320   87.707   93.561  118.546 
     80   170.039  168.612  170.859    0.000    0.000  147.317   19.790   25.814   28.041   29.983   26.353   25.002   23.395   20.514   19.022   16.884   14.399   12.834   11.142    9.181    7.921    6.463    4.833    3.443    2.384    1.603    1.040    0.942    0.867    1.165    1.899    2.910    3.958    5.468    7.049    8.823   10.802   13.596   15.801   18.288   20.485   23.482   26.297   28.556   31.200   33.133   34.912   36.417   37.440   39.014   41.328   41.910   43.589   44.573   44.085   44.893   44.780   44.609   43.398   48.734   47.815   45.119   53.031   53.688   47.580   51.441   54.042   49.506   44.325   47.176   51.119   49.868   49.694   50.254   49.230   44.011   42.185   41.975   44.275   45.440   47.292   49.054   51.798   54.447   56.146   58.498   61.385   63.665   66.814   69.457   72.330   74.857   77.410   79.372   81.700   83.806   85.470   86.796   88.301   89.186   90.014   90.465   90.697   90.837   90.227   88.137   85.544   82.504   81.731  109.460 
     85   171.717  168.605  174.216    0.000  112.717  156.565   29.571   34.058   34.975   34.613   31.066   29.724   27.226   24.124   22.207   19.326   16.833   15.073   12.826   10.988    9.581    7.908    6.563    5.730    4.849    4.129    3.999    4.007    4.173    4.715    5.595    6.603    7.738    9.355   10.822   12.845   14.932   17.305   19.605   21.968   24.372   26.817   29.625   31.617   33.941   36.162   37.528   38.866   40.362   41.989   42.713   43.699   45.008   45.353   45.177   45.646   45.790   46.383   46.146   46.477   45.451   45.751   46.884   46.796   45.227   47.959   47.587   45.814   45.597   46.606   45.112   44.634   46.389   47.369   46.975   44.586   45.447   45.290   45.531   45.643   46.051   48.384   49.920   51.827   53.772   55.514   58.162   60.857   63.458   66.016   68.729   71.401   73.571   76.085   78.271   80.306   82.230   83.231   85.049   86.167   87.382   88.465   88.446   88.459   87.707   86.016   83.807   80.247   77.072   91.641 
     90   170.698  164.731  171.799    0.000    0.000  130.469   54.322   43.376   41.774   39.926   36.485   34.046   31.112   27.867   25.336   21.711   18.869   16.595   13.883   12.117   10.836    9.286    8.218    7.745    6.921    6.546    6.739    7.130    7.697    8.357    9.382   10.567   11.627   13.300   14.979   16.941   18.889   21.031   23.108   25.296   27.450   29.838   31.983   34.134   35.702   37.363   38.514   40.126   41.462   42.556   43.335   43.907   44.485   45.068   45.386   45.706   45.769   45.902   46.261   46.240   45.675   46.939   45.373   45.617   46.204   46.645   45.733   45.386   46.025   45.942   44.717   44.990   45.985   46.324   45.678   45.103   45.279   45.001   45.353   45.713   46.423   47.724   48.990   50.058   51.988   53.557   55.911   58.279   60.335   63.022   65.163   67.782   70.091   72.415   74.297   76.475   78.477   80.149   81.571   82.916   83.961   85.002   85.798   86.099   85.749   84.498   81.720   78.531   75.335   81.185 
     95   167.262  170.913  173.134    0.000    0.000  117.448   75.933   48.912   49.035   45.428   41.249   38.958   34.823   31.515   27.959   23.860   20.840   17.713   15.030   13.229   11.872   10.511   10.037    9.554    9.402    9.658   10.045   10.554   11.295   12.457   13.441   14.647   15.972   17.792   19.492   21.091   23.117   25.078   26.866   28.751   30.933   32.909   34.707   36.419   37.793   39.188   40.316   41.356   42.508   43.130   44.042   44.630   45.066   45.287   45.419   45.460   45.418   45.865   46.248   46.137   45.549   45.921   45.749   45.726   46.293   46.226   45.749   45.785   45.962   45.395   44.956   45.164   45.579   45.671   45.334   45.507   45.651   45.106   45.141   45.878   46.505   47.121   48.111   49.078   50.509   52.273   53.797   55.808   57.492   59.734   61.833   64.042   66.433   68.276   70.346   72.241   74.238   75.962   77.610   79.060   80.260   81.247   82.360   83.218   83.108   81.663   79.901   76.222   71.909   73.154 
    100   166.822  169.209  170.949    0.000    0.000  121.653   80.996   57.006   56.556   50.979   46.847   43.443   39.072   34.723   30.350   25.611   21.832   18.313   15.742   13.763   12.625   11.545   11.458   11.658   11.854   12.499   13.265   14.367   15.597   16.534   17.961   19.081   20.274   22.082   23.533   25.153   26.795   28.525   30.081   31.893   33.718   35.294   36.907   37.898   39.050   40.414   41.218   42.424   43.066   43.806   44.141   44.662   44.794   45.036   45.593   45.282   45.560   45.902   45.965   45.772   45.852   46.019   45.511   45.564   45.969   45.936   45.375   45.882   45.954   45.448   44.986   44.916   45.264   45.356   45.547   45.496   45.434   44.959   45.474   45.809   46.228   46.767   47.741   48.610   49.528   50.781   52.362   53.712   55.383   57.032   58.737   60.741   62.646   64.623   66.409   68.279   69.892   71.665   73.196   74.966   76.188   77.430   78.885   79.974   80.233   79.464   77.531   74.522   70.965   69.730 
    105   169.034  177.115  164.296  173.479    0.000  112.177   92.157   67.704   63.623   55.956   53.634   49.359   43.863   38.500   32.874   27.485   23.011   18.678   16.189   14.491   13.054   13.118   13.489   14.200   15.045   16.308   17.479   18.433   19.765   21.088   22.252   23.412   24.921   26.266   27.736   29.005   30.438   31.798   33.299   34.797   36.140   37.590   38.606   39.726   40.533   41.457   42.369   42.981   43.570   44.013   44.303   44.809   45.081   45.311   45.406   45.520   45.707   46.015   46.040   44.579   44.951   45.787   45.606   45.678   45.851   45.789   45.523   45.967   45.898   45.373   45.341   44.974   45.075   45.097   45.679   45.635   45.421   45.077   45.377   45.682   45.990   46.462   47.032   47.915   48.598   49.527   50.620   51.951   53.222   54.592   55.975   57.576   59.228   60.744   62.217   63.875   65.714   67.010   68.437   69.982   71.443   72.631   74.240   75.598   76.462   76.396   74.976   72.786   69.613   68.457 
    110   161.883  169.188  156.135    4.460    0.000    0.000  110.247   80.454   70.116   63.243   61.044   55.592   49.187   42.593   35.073   28.390   22.595   18.321   15.636   14.177   13.861   14.691   15.890   17.135   18.889   20.592   22.157   23.422   24.709   25.368   26.909   28.064   29.228   30.593   31.487   32.725   33.803   34.950   36.105   37.132   38.365   39.366   40.131   40.863   41.793   42.505   42.935   43.269   43.850   44.095   44.574   44.998   45.117   45.253   45.475   45.527   45.699   45.606   45.769   45.727   46.227   45.605   45.580   45.902   45.550   45.333   45.581   45.873   45.582   45.432   45.503   45.198   45.000   45.330   45.638   45.619   45.269   45.117   45.284   45.672   45.794   46.095   46.436   47.251   47.722   48.334   49.356   50.282   51.347   52.473   53.576   54.654   55.957   57.212   58.621   59.801   61.101   62.345   63.758   64.892   66.148   67.282   69.097   70.358   71.698   72.520   72.019   70.123   67.360   66.242 
    115   169.899  165.167  162.121    4.343    0.000    0.000   95.845   87.699   75.041   71.660   70.063   62.947   54.684   47.241   37.134   28.717   21.659   16.886   14.515   14.332   15.335   17.619   19.837   22.131   24.243   25.964   27.163   28.526   29.888   30.568   31.558   32.379   33.347   34.403   35.200   36.158   36.889   37.823   38.725   39.551   40.430   40.934   41.290   41.976   42.593   43.114   43.569   43.909   44.069   44.465   44.676   44.907   45.234   45.406   45.443   45.486   45.733   45.609   45.645   45.727   45.806   45.614   45.817   45.851   45.298   45.536   45.551   45.481   45.426   45.649   45.544   44.992   44.996   45.083   45.601   45.426   45.262   45.140   45.267   45.382   45.438   45.857   46.153   46.696   47.083   47.679   48.221   48.832   49.800   50.272   51.370   52.136   53.344   54.106   55.247   56.087   57.021   57.962   58.772   59.737   60.765   61.926   63.249   64.668   66.309   66.726   67.253   66.537   65.472   66.546 
    120   174.632  160.688  169.225    6.942    0.000    0.000   83.037  110.145   81.796   84.699   81.159   72.738   63.785   51.566   38.911   26.976   18.349   14.011   12.922   15.039   18.970   23.025   25.729   28.384   30.239   31.537   32.879   33.548   34.599   35.131   35.784   36.300   37.037   37.673   38.133   38.665   39.145   39.975   40.530   41.206   41.477   42.081   42.524   42.835   43.389   43.812   44.115   44.259   44.434   44.747   44.812   45.079   45.211   45.304   45.174   45.360   45.527   45.181   45.667   45.765   45.316   45.303   45.681   45.412   45.315   45.513   45.342   45.166   45.306   45.724   45.303   45.038   44.999   45.279   45.570   45.337   45.478   45.132   45.224   45.244   45.188   45.749   45.665   46.106   46.360   46.643   47.028   47.731   48.114   48.644   49.397   49.733   50.596   51.171   52.052   52.701   53.091   54.161   54.335   54.950   55.413   56.422   57.373   58.250   59.384   59.912   60.543   60.211   59.643   62.238 
    125   157.577  147.280  147.535  171.063    0.000    0.000  128.929  134.075  143.727  120.227  108.252   89.861   76.947   58.439   37.730   22.140   12.709    9.984   13.933   21.125   27.635   31.549   33.393   34.837   36.228   36.798   37.407   37.995   38.485   38.770   38.889   39.506   39.851   40.317   40.533   41.056   41.385   41.741   42.357   42.499   42.988   43.162   43.389   43.475   43.794   43.973   44.322   44.522   44.487   44.753   44.822   44.787   44.911   44.850   44.912   45.100   45.156   45.110   45.367   45.245   45.178   45.268   45.065   45.154   45.046   45.082   44.933   44.707   45.154   45.226   45.069   44.959   45.228   45.183   45.386   45.271   45.221   45.056   44.924   45.227   45.059   45.240   45.152   45.399   45.714   46.110   45.960   46.317   46.809   47.093   47.376   47.811   48.178   48.546   48.965   49.518   49.761   50.165   50.543   50.615   51.040   51.286   51.822   52.371   47.780   47.350   48.760   49.955   47.569   45.754 
    130     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  165.613  170.321  173.703   15.690   29.332   36.661   37.500   38.760   39.836   39.462   40.412   40.569   40.767   41.361   40.763   42.176   41.763   42.566   41.663   43.347   42.574   43.395   43.649   43.011   43.687   43.738   42.975   43.853   43.563   42.725   44.147   44.306   43.905   43.766   43.168   42.973   42.371   41.969   41.985   41.548   41.480   41.413   41.709   41.656   42.206   42.052   42.272   42.336   42.311   42.563   41.141   42.138   42.622   41.934   41.786   41.283   41.805   41.793   41.279   41.513   41.889   41.393   41.017   41.394   40.855   41.218   40.644   40.678   41.128   40.847   41.332   41.098   41.521   41.105   41.313   41.587   41.531   41.784   41.701   42.347   41.517   41.041   41.712   41.534   41.705   41.552   41.853   43.868    0.000    0.000    0.000   37.383   37.095    0.000 
    135     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  122.246   47.766   42.172   42.853   43.039   43.081   42.891   41.981   42.453   42.401   42.412   42.184   40.778   41.744   42.862   44.366   44.396   44.164   44.439   43.997   43.855   45.653   49.000   49.053   48.569   50.033   50.721   53.503   57.471   61.081   67.183   72.271   76.226   77.733   80.419   82.484   84.717   85.597   86.950   90.718   93.054   94.576   98.229  100.025  101.727  101.138  102.865  105.810  106.191  108.234  108.856  109.004  109.659  109.601  110.127  111.742  112.534  112.765  111.942  112.211  112.583  112.610  112.440  112.592  112.970  112.415  112.931  112.564  112.779  113.362  113.132  112.558  113.478  114.215  113.554  111.628  102.147    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
    140     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  132.848  137.128  141.479  146.844    0.835  150.064  164.724  159.608  160.788    0.589   57.834   54.022   59.529   39.083   26.884   17.667   27.646   36.851   52.123   43.479   72.537   57.546   95.555   66.033   16.778  172.533  172.042   94.387  129.795   98.283  145.976  104.891  112.564   61.300   81.745   88.317   76.956   56.136   96.399  104.237   54.823   69.865   85.896   87.773   59.526   92.563   93.532   97.106   71.647   66.870   86.415  124.755  128.011  140.188  143.831  137.133  140.484  161.924  135.203  131.160  122.390  132.847  137.463  135.206  133.246   40.087   31.690   29.776   37.824   36.653   37.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
